time,s  mass,kg  attitude,deg  air_pressure,kPa  air_density,kg/m^3  drag_force,N  gravity_force,N  thrust,N  Fx,N  Fy,N  Vx,m/s  Vy,m/s  Vt,m/s  Vr,m/s  X,m  Y,m  Alpha,rad  Radial,m  Altitude,m  Apoapsis,m  Periapsis,m  Apoapsis_Velocity,m/s  Remaining_Orbital_Velocity,m/s  Delta-V,m/s  
37.000000000000256, 389.0687773580464, 55, 30.444877478094178, 0.3619799537571474, 1596.1666687113322, 3732.657934110444, 10000, 4721.239691582579, 3209.814876441984, 252.597244747269, 335.52407800250126, 251.06261656158733, 336.6739335597421, 2770.3247587176234, 606725.8198360567, 1.5662303343549107, 606732.1444879972, 6732.144487997168, 612763.264636227, 3302.758582918965, 248.5915336938659, 2152.1563228820482, 4882.847033382628, 
37.10000000000026, 388.7689632427979, 55, 30.26193884394897, 0.359804871319193, 1597.0982625627944, 3729.366646866678, 10000, 4718.764442656816, 3213.679765766376, 253.8116556883106, 336.3498821051784, 252.25921166724655, 337.51576242366554, 2795.7059242864543, 606759.4548242672, 1.5661887576535556, 606765.8955398343, 6765.8955398342805, 612828.8329911933, 3334.859105044645, 249.7635199838073, 2150.855901627956, 4880.275802913018, 
37.20000000000026, 388.4691491275494, 55, 30.079646348089806, 0.35763747126087925, 1597.9867407864056, 3726.0750327846436, 10000, 4716.324355120916, 3217.574517360629, 255.02636674188605, 337.17731942113807, 253.4559637664993, 338.35937536410324, 2821.208560960643, 606793.1725562093, 1.5661469860303143, 606799.7309480072, 6799.7309480072, 612894.6484179965, 3367.126032578006, 250.93547646020477, 2149.5550469517684, 4877.702588775205, 
37.30000000000026, 388.16933501230085, 55, 29.898000615430064, 0.3554777610122285, 1598.8321052488482, 3722.7830924047066, 10000, 4713.919437733291, 3221.499066076454, 256.2413874299943, 338.0064001779264, 254.6528816288599, 339.20478338520945, 2846.8326997036424, 606826.9731962271, 1.5661050194853876, 606833.6508920008, 6833.650892000762, 612960.7122157232, 3399.5597913344823, 252.10741045769396, 2148.253749203497, 4875.127387906082, 
37.40000000000026, 387.8695208970523, 55, 29.717002249516717, 0.3533257477492231, 1599.6343609261216, 3719.4908262615354, 10000, 4711.549696583773, 3225.453345546267, 257.456727298973, 338.8371346098215, 255.8499740438952, 340.0519975001326, 2872.5783724335397, 606860.8569096881, 1.5660628580176208, 606867.6555524003, 6867.655552400276, 613027.0256925446, 3432.160812993674, 253.2793293179103, 2146.951998710773, 4872.55019723544, 
37.50000000000026, 387.5697067818038, 55, 29.53665183262948, 0.35118143839498456, 1600.393515873957, 3716.1982348841348, 10000, 4709.21513511475, 3229.437288200349, 258.6723959188856, 339.66953295754183, 257.04724982058457, 340.90102873075244, 2898.445612025428, 606894.8238629838, 1.566020501624502, 606901.7451108936, 6901.745110893622, 613093.5901657627, 3464.9295351061346, 254.45124038874766, 2145.6497857795266, 4869.971013685949, 
37.600000000000264, 387.2698926665553, 55, 29.356949925888973, 0.3490448396210593, 1601.1095811989244, 3712.9053187959025, 10000, 4706.915754142003, 3233.450825283305, 259.888402882911, 340.5036054679591, 258.24471778668175, 341.7518881074206, 2924.4344523137192, 606928.8742235306, 1.5659779503021594, 606935.9197502716, 6935.919750271598, 613160.4069618587, 3497.8664010996604, 255.62315102361, 2144.3471006946684, 4867.389834173136, 
37.700000000000266, 386.97007855130676, 55, 29.177897069360807, 0.34691595784865653, 1601.7825710295513, 3709.6120785146827, 10000, 4704.651551875642, 3237.4938868704603, 261.10475780673636, 341.33936239381313, 259.4423867880801, 342.6045866687041, 2950.544928094393, 606963.00815977, 1.5659352040453594, 606970.179654429, 6970.179654428968, 613227.4774165403, 3530.9718602855814, 256.79506858067447, 2143.043933720762, 4864.806655605356, 
37.80000000000027, 386.67026443605823, 55, 28.999493782162943, 0.3447947992499244, 1602.412502487845, 3706.3185145528155, 10000, 4702.422523940928, 3241.566401883822, 262.3214703279532, 342.1768139934302, 260.6402656881813, 343.4591354611317, 2976.7770751271883, 606997.2258411694, 1.565892262847504, 607004.5250083648, 7004.525008364813, 613294.8028747893, 3564.24636786487, 257.9670004221581, 2141.740275102693, 4862.221474883782, 
37.90000000000027, 386.3704503208097, 55, 28.821740562567804, 0.34268136974916424, 1602.9993956607627, 3703.024627417185, 10000, 4700.228663399205, 3245.6682981080176, 263.5385501054563, 343.0159705304446, 261.8383633672664, 344.3155455389435, 3003.1309301377337, 607031.5274382224, 1.5658491267006287, 607038.9559981838, 7038.95599818381, 613362.3846909109, 3597.6903849337004, 259.13895391357545, 2140.436115066344, 4859.634288902371, 
38.00000000000027, 386.0706362055612, 55, 28.644637888108264, 0.34057567502409075, 1603.5432735721226, 3699.7304176092753, 10000, 4698.06996076871, 3249.799502205795, 264.75600681884583, 343.85684227352306, 263.0366887218704, 345.1738279638436, 3029.6065308196185, 607065.9131224498, 1.5658057955953997, 607073.4728110967, 7073.472811096697, 613430.2242285819, 3631.3043784889987, 260.31093642300647, 2139.1314438192603, 4857.045094547851, 
38.10000000000027, 385.77082209031266, 55, 28.468186215682078, 0.3384777205070736, 1604.0441621546606, 3696.4358856252234, 10000, 4695.946404045368, 3253.9599397332986, 265.9738501678324, 344.699439496092, 264.23525066416045, 346.0339938047544, 3056.203915836402, 607100.3830663994, 1.5657622695211135, 607108.075635421, 7108.075635420973, 613498.3228609003, 3665.088821433996, 261.4829553203747, 2137.826251551305, 4854.453888699688, 
38.20000000000027, 385.47100797506414, 55, 28.29238598165465, 0.3363875113863592, 1604.502090222234, 3693.1410319558654, 10000, 4693.857978723593, 3258.149535155211, 267.1920898716453, 345.5437724760678, 265.4340581213161, 346.89605413757545, 3082.9231248235665, 607134.937443647, 1.5657185484656937, 607142.7646605818, 7142.76466058183, 613566.6819704354, 3699.0441925829864, 262.655017976707, 2136.5205284353333, 4851.860668230076, 
38.300000000000274, 385.1711938598156, 55, 28.11723760196384, 0.3343050526073171, 1604.9170894423678, 3689.8458570867983, 10000, 4691.804667817001, 3262.368211859476, 268.410735668444, 346.38985149558965, 266.63312003491296, 347.76002004494364, 3109.764198390411, 607169.5764287965, 1.5656746324156903, 607177.5400771126, 7177.540077112615, 613635.3029492776, 3733.17097666649, 263.82713176341827, 2135.214264627836, 4849.265430003904, 
38.400000000000276, 384.8713797445671, 55, 27.942741472222615, 0.33223034887366015, 1605.2891943089307, 3686.5503614984223, 10000, 4689.786451879092, 3266.6158921719284, 269.6297973147322, 347.2376868407557, 267.83244536031077, 348.6259026159967, 3136.727178121884, 607204.3001974806, 1.5656305213562771, 607212.4020766556, 7212.40207665565, 613704.187199089, 3767.469664335666, 264.99930405157914, 2133.907450269609, 4846.668170878736, 
38.50000000000028, 384.57156562931857, 55, 27.76889796782475, 0.33016340464870153, 1605.6184421152057, 3683.254545666009, 10000, 4687.803309023817, 3270.892497370469, 270.84928458477566, 348.08728880136135, 269.03204306604187, 349.49371294613945, 3163.8121065803616, 607239.1089263607, 1.565586215271251, 607247.3508519623, 7247.350851962343, 613773.3361311548, 3801.9407521669973, 266.17154221120296, 2132.6000754863903, 4844.068887704795, 
38.60000000000028, 384.27175151407005, 55, 27.595707444042606, 0.32810422415651713, 1605.9048729267638, 3679.9584100597394, 10000, 4685.855214946316, 3275.197947699385, 272.0692072700227, 348.9386676706405, 270.2319221332058, 350.36346213681185, 3191.019027307364, 607274.0027931278, 1.5655417141430297, 607282.3865968948, 7282.386596894823, 613842.7511664348, 3836.5847426663913, 267.34385361052205, 2131.292130389518, 4841.467577324928, 
38.70000000000028, 383.9719373988215, 55, 27.423170236135494, 0.32605281138323394, 1606.1485295551774, 3676.6619551447698, 10000, 4683.942142943244, 3279.532162382917, 273.28957517852774, 349.79183374500934, 271.43209155486545, 351.2351612952604, 3218.347984825217, 607308.9819765023, 1.5654970179526517, 607317.5095064254, 7317.509506425355, 613912.4337356145, 3871.4021442732055, 268.5162456152709, 2129.98360507658, 4838.864236574594, 
38.80000000000028, 383.672123283573, 55, 27.251286659447807, 0.324009170078197, 1606.3494575313853, 3673.3651813812794, 10000, 4682.064063933378, 3283.895059639046, 274.51039813437836, 350.64679732381296, 272.6325603354456, 352.1088215343116, 3245.799024638655, 607344.0466562348, 1.5654521266797738, 607352.7197766377, 7352.719776637736, 613982.385279159, 3906.3934713641515, 269.6887255879743, 2128.6744896320483, 4836.258862281832, 
